(S000217, S000199)
(S000167, S000160)
(S000167, S000166)
(S000167, S000199)
(S000085, S000219)
(S000221, S000220)
(S000222, S000026)
(S000026, S000033)
(S000026, S000034)
(S000151, S000199)
(S000167, S000151)
(S000151, S000160)
(S000151, S000166)
(S000151, S000167)
(S000110, S000111)
(S000083, S000065)
(S000084, S000065)
(S000085, S000065)
(S000209, S000065)
(S000086, S000065)
(S000086, S000083)
(S000209, S000170)
(S000036, S000155)
(S000037, S000155)
(S000078, S000155)
(S000079, S000155)
(S000088, S000155)
(S000089, S000155)
(S000181, S000155)
(S000218, S000155)
(S000174, S000002)
(S000174, S000020)
(S000039, S000036)
(S000039, S000155)
(S000196, S000036)
(S000196, S000155)
(S000019, S000002)
(S000019, S000020)
(S000019, S000025)
(S000019, S000026)
(S000019, S000027)
(S000019, S000028)
(S000019, S000033)
(S000019, S000034)
(S000019, S000062)
(S000019, S000146)
(S000019, S000147)
(S000019, S000148)
(S000019, S000158)
(S000019, S000198)
(S000019, S000202)
(S000019, S000210)
(S000118, S000033)
(S000174, S000025)
(S000174, S000026)
(S000174, S000027)
(S000174, S000028)
(S000174, S000033)
(S000174, S000034)
(S000174, S000062)
(S000174, S000075)
(S000174, S000112)
(S000174, S000113)
(S000174, S000114)
(S000174, S000115)
(S000174, S000116)
(S000174, S000117)
(S000174, S000119)
(S000174, S000121)
(S000174, S000125)
(S000174, S000126)
(S000174, S000127)
(S000174, S000128)
(S000174, S000132)
(S000174, S000142)
(S000174, S000146)
(S000174, S000147)
(S000174, S000148)
(S000174, S000158)
(S000174, S000169)
(S000174, S000170)
(S000174, S000176)
(S000174, S000198)
(S000174, S000201)
(S000174, S000202)
(S000174, S000205)
(S000174, S000210)
(S000085, S000172)
(S000021, S000002)
(S000021, S000020)
(S000021, S000025)
(S000021, S000026)
(S000021, S000027)
(S000021, S000028)
(S000021, S000033)
(S000021, S000034)
(S000021, S000062)
(S000021, S000146)
(S000021, S000147)
(S000021, S000148)
(S000021, S000158)
(S000021, S000198)
(S000021, S000202)
(S000021, S000210)
(S000066, S000002)
(S000066, S000020)
(S000066, S000025)
(S000066, S000026)
(S000066, S000027)
(S000066, S000028)
(S000066, S000033)
(S000066, S000034)
(S000066, S000062)
(S000066, S000146)
(S000066, S000147)
(S000066, S000148)
(S000066, S000158)
(S000066, S000198)
(S000066, S000202)
(S000066, S000210)
(S000068, S000020)
(S000068, S000025)
(S000068, S000026)
(S000068, S000027)
(S000068, S000028)
(S000068, S000033)
(S000068, S000034)
(S000068, S000062)
(S000068, S000146)
(S000068, S000147)
(S000068, S000148)
(S000068, S000158)
(S000068, S000198)
(S000068, S000202)
(S000068, S000210)
(S000069, S000002)
(S000069, S000020)
(S000069, S000025)
(S000069, S000026)
(S000069, S000027)
(S000069, S000028)
(S000069, S000033)
(S000069, S000034)
(S000069, S000062)
(S000069, S000146)
(S000069, S000147)
(S000069, S000148)
(S000069, S000158)
(S000069, S000198)
(S000069, S000202)
(S000069, S000210)
(S000070, S000020)
(S000070, S000025)
(S000070, S000026)
(S000070, S000027)
(S000070, S000028)
(S000070, S000033)
(S000070, S000034)
(S000070, S000062)
(S000070, S000146)
(S000070, S000147)
(S000070, S000148)
(S000070, S000158)
(S000070, S000198)
(S000070, S000202)
(S000070, S000210)
(S000073, S000002)
(S000073, S000020)
(S000073, S000025)
(S000073, S000026)
(S000073, S000027)
(S000073, S000028)
(S000073, S000033)
(S000073, S000034)
(S000073, S000062)
(S000073, S000146)
(S000073, S000147)
(S000073, S000148)
(S000073, S000158)
(S000073, S000198)
(S000073, S000202)
(S000073, S000210)
(S000075, S000002)
(S000075, S000020)
(S000075, S000025)
(S000075, S000026)
(S000075, S000027)
(S000075, S000028)
(S000075, S000033)
(S000075, S000034)
(S000075, S000062)
(S000075, S000146)
(S000075, S000147)
(S000075, S000148)
(S000075, S000158)
(S000075, S000198)
(S000075, S000202)
(S000075, S000210)
(S000099, S000020)
(S000099, S000025)
(S000099, S000026)
(S000099, S000027)
(S000099, S000028)
(S000099, S000033)
(S000099, S000034)
(S000099, S000062)
(S000099, S000146)
(S000099, S000147)
(S000099, S000148)
(S000099, S000158)
(S000099, S000198)
(S000099, S000202)
(S000099, S000210)
(S000105, S000002)
(S000105, S000020)
(S000105, S000025)
(S000105, S000026)
(S000105, S000027)
(S000105, S000028)
(S000105, S000033)
(S000105, S000034)
(S000105, S000062)
(S000105, S000146)
(S000105, S000147)
(S000105, S000148)
(S000105, S000158)
(S000105, S000198)
(S000105, S000202)
(S000105, S000210)
(S000134, S000020)
(S000134, S000025)
(S000134, S000026)
(S000134, S000027)
(S000134, S000028)
(S000134, S000033)
(S000134, S000034)
(S000134, S000062)
(S000134, S000146)
(S000134, S000147)
(S000134, S000148)
(S000134, S000158)
(S000134, S000198)
(S000134, S000202)
(S000134, S000210)
(S000135, S000020)
(S000135, S000025)
(S000135, S000026)
(S000135, S000027)
(S000135, S000028)
(S000135, S000033)
(S000135, S000034)
(S000135, S000062)
(S000135, S000146)
(S000135, S000147)
(S000135, S000148)
(S000135, S000158)
(S000135, S000198)
(S000135, S000202)
(S000135, S000210)
(S000143, S000002)
(S000143, S000020)
(S000143, S000025)
(S000143, S000026)
(S000143, S000027)
(S000143, S000028)
(S000143, S000033)
(S000143, S000034)
(S000143, S000062)
(S000143, S000146)
(S000143, S000147)
(S000143, S000148)
(S000143, S000158)
(S000143, S000198)
(S000143, S000202)
(S000143, S000210)
(S000175, S000020)
(S000175, S000025)
(S000175, S000026)
(S000175, S000027)
(S000175, S000028)
(S000175, S000033)
(S000175, S000034)
(S000175, S000062)
(S000175, S000146)
(S000175, S000147)
(S000175, S000148)
(S000175, S000158)
(S000175, S000198)
(S000175, S000202)
(S000175, S000210)
(S000125, S000002)
(S000125, S000020)
(S000125, S000027)
(S000125, S000033)
(S000125, S000034)
(S000125, S000202)
(S000126, S000002)
(S000126, S000020)
(S000126, S000027)
(S000126, S000033)
(S000126, S000034)
(S000126, S000202)
(S000125, S000028)
(S000126, S000028)
(S000125, S000026)
(S000126, S000026)
(S000101, S000026)
(S000103, S000101)
(S000104, S000101)
(S000173, S000101)
